id,repo,provenance,evidence,tier,nQuestions,real,paraphrase,synthetic,realPct2,paraphrasePct2,syntheticPct2,recordChars,paraphraseChars,syntheticChars
grafana_grafana__124568,grafana/grafana,agent,agent-trailer,substantive,4,1.2500,1,1.2500,50,25,50,6616,5940,2460
grafana_grafana__124593,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,308,354,598
grafana_grafana__124601,grafana/grafana,agent,agent-trailer,trivial,3,0,0,2,0,0,100,124,74,719
grafana_grafana__124625,grafana/grafana,human,none,trivial,3,0,0,0.3333,0,0,0,110,61,621
grafana_grafana__124725,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1,1.3333,66.6667,33.3333,66.6667,372,405,856
grafana_grafana__124727,grafana/grafana,agent,agent-trailer,substantive,4,1,1.5000,1.5000,50,75,75,832,732,1330
grafana_grafana__124732,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,358,397,891
grafana_grafana__124774,grafana/grafana,human,none,trivial,3,0,0,2,0,0,100,89,53,1607
grafana_grafana__124842,grafana/grafana,agent,agent-trailer,substantive,4,1.5000,2,1.5000,75,100,50,2473,2435,2078
grafana_grafana__124844,grafana/grafana,agent,agent-trailer,substantive,4,1.7500,1.2500,1.5000,75,50,75,3727,3205,1782
grafana_grafana__124968,grafana/grafana,human,none,trivial,3,0.3333,0.3333,1.3333,0,0,33.3333,125,70,821
grafana_grafana__125010,grafana/grafana,human,none,trivial,3,0,0,0.3333,0,0,0,86,51,647
grafana_grafana__125013,grafana/grafana,human,none,empty,3,0,0.3333,0.3333,0,0,0,55,61,490
grafana_grafana__125303,grafana/grafana,agent,agent-trailer,substantive,3,1,1.3333,2,33.3333,33.3333,100,836,786,1496
grafana_grafana__125316,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1.6667,0.6667,33.3333,66.6667,33.3333,551,599,1250
grafana_grafana__125319,grafana/grafana,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,922,896,1383
grafana_grafana__125365,grafana/grafana,human,none,empty,3,0,0,1,0,0,33.3333,41,42,1846
grafana_grafana__125550,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,3693,3171,1553
grafana_grafana__125661,grafana/grafana,human,none,trivial,3,0,0,2,0,0,100,123,80,1717
grafana_grafana__125716,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,0.6667,1.3333,0,0,66.6667,428,460,1167
grafana_grafana__125719,grafana/grafana,human,none,substantive,4,0.7500,0.2500,1,25,0,50,3834,2554,1239
grafana_grafana__125780,grafana/grafana,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,742,853,1019
grafana_grafana__125796,grafana/grafana,human,none,substantive,3,1.3333,1.3333,2,66.6667,66.6667,100,661,710,1105
grafana_grafana__125809,grafana/grafana,agent,agent-trailer,substantive,3,2,1.6667,2,100,66.6667,100,1232,1134,1106
grafana_grafana__125811,grafana/grafana,agent,agent-trailer,substantive,4,0.5000,0.7500,0.7500,0,25,0,2216,2215,1208
grafana_grafana__125813,grafana/grafana,agent,agent-trailer,substantive,4,1.5000,1.5000,1.2500,75,75,50,1584,1261,1109
grafana_grafana__125816,grafana/grafana,agent,agent-trailer,substantive,4,2,1.2500,1,100,50,0,11714,8494,1957
grafana_grafana__125864,grafana/grafana,human,none,substantive,3,1.3333,1.6667,1,33.3333,66.6667,33.3333,214,236,906
grafana_grafana__125926,grafana/grafana,agent,agent-trailer,substantive,3,1,0.3333,1,33.3333,0,0,859,609,978
grafana_grafana__125945,grafana/grafana,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,1547,1677,1403
grafana_grafana__125972,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,0,0.6667,66.6667,0,33.3333,413,334,827
grafana_grafana__125978,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,2,1.6667,66.6667,100,66.6667,1852,2187,1491
grafana_grafana__125986,grafana/grafana,agent,agent-trailer,substantive,3,0,0,1,0,0,33.3333,252,285,1096
grafana_grafana__126002,grafana/grafana,human,none,empty,3,0,0,1,0,0,33.3333,34,38,1146
grafana_grafana__126042,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1.3333,1,66.6667,66.6667,33.3333,1503,1392,1236
grafana_grafana__126104,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,2,2,66.6667,100,100,623,675,1101
grafana_grafana__126109,grafana/grafana,agent,agent-trailer,substantive,3,1,1,1.6667,0,33.3333,66.6667,314,392,917
grafana_grafana__126122,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,856,483,1077
grafana_grafana__126126,grafana/grafana,agent,agent-trailer,substantive,4,2,2,2,100,100,100,879,890,1197
grafana_grafana__126197,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,1176,1136,1462
grafana_grafana__126198,grafana/grafana,agent,agent-trailer,empty,3,0,0,1.3333,0,0,33.3333,56,69,1707
grafana_grafana__126201,grafana/grafana,human,none,substantive,3,1.6667,1.3333,2,66.6667,66.6667,100,332,283,1179
grafana_grafana__126264,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1.3333,2,66.6667,66.6667,100,1282,1223,1606
grafana_grafana__126268,grafana/grafana,human,none,substantive,3,1.3333,1,0.3333,66.6667,33.3333,0,291,355,823
grafana_grafana__126296,grafana/grafana,human,none,substantive,3,1.3333,1,2,66.6667,33.3333,100,471,409,1100
grafana_grafana__126307,grafana/grafana,agent,agent-trailer,substantive,3,0.3333,0.6667,1.3333,0,33.3333,33.3333,990,848,1071
grafana_grafana__126319,grafana/grafana,agent,agent-trailer,substantive,4,1,1.5000,0.5000,50,75,0,2296,2200,1183
grafana_grafana__126380,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,0.6667,1.6667,0,0,66.6667,1120,1134,1843
grafana_grafana__126390,grafana/grafana,agent,agent-trailer,substantive,3,1,1.3333,2,33.3333,66.6667,100,1875,1914,2119
grafana_grafana__126404,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1,2,33.3333,33.3333,100,556,475,918
grafana_grafana__126416,grafana/grafana,agent,agent-trailer,substantive,4,1.5000,1.2500,1.7500,75,25,75,941,836,1133
grafana_grafana__126566,grafana/grafana,agent,agent-trailer,substantive,3,1,1.3333,1.6667,33.3333,66.6667,66.6667,1309,1003,1409
grafana_grafana__126593,grafana/grafana,human,none,empty,3,0.6667,1,1.3333,33.3333,33.3333,66.6667,67,73,789
grafana_grafana__126602,grafana/grafana,agent,agent-trailer,substantive,3,1,1,2,0,0,100,416,338,1974
grafana_grafana__126626,grafana/grafana,human,none,trivial,3,0,0,0,0,0,0,85,91,866
grafana_grafana__126642,grafana/grafana,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,1623,1782,1404
grafana_grafana__126655,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1.3333,1.3333,66.6667,66.6667,33.3333,326,342,1552
grafana_grafana__126660,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,922,881,1599
grafana_grafana__126740,grafana/grafana,agent,agent-trailer,substantive,4,0.5000,0.5000,1.2500,25,25,50,1123,1111,1648
grafana_grafana__126781,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,2,2,66.6667,100,100,1046,1068,1149
grafana_grafana__126810,grafana/grafana,human,none,empty,3,0,0,0.6667,0,0,33.3333,54,58,614
grafana_grafana__126822,grafana/grafana,agent,agent-trailer,substantive,4,1.7500,1.5000,2,75,75,100,931,965,984
grafana_grafana__126860,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1,1,66.6667,33.3333,0,3082,3368,1822
grafana_grafana__126927,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,1.3333,1.3333,33.3333,33.3333,33.3333,7277,5658,1145
grafana_grafana__126947,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,0.3333,1.3333,33.3333,0,66.6667,526,463,972
grafana_grafana__127123,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1.6667,2,66.6667,66.6667,100,670,687,1381
grafana_grafana__127128,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,1,100,33.3333,33.3333,11945,4958,1827
grafana_grafana__127207,grafana/grafana,agent,agent-trailer,trivial,3,0,0,2,0,0,100,179,98,1181
grafana_grafana__127226,grafana/grafana,human,none,empty,4,0.5000,0.7500,1.5000,0,0,75,60,55,1028
grafana_grafana__127231,grafana/grafana,agent,agent-trailer,substantive,3,1,1.3333,1,0,33.3333,33.3333,878,1057,2262
grafana_grafana__127240,grafana/grafana,human,none,substantive,3,1.3333,0.3333,1,33.3333,0,33.3333,4007,3651,1278
grafana_grafana__127258,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,1831,1961,1536
grafana_grafana__127262,grafana/grafana,agent,agent-trailer,substantive,4,1.5000,1.2500,1.5000,75,50,50,5309,5522,1697
grafana_grafana__127275,grafana/grafana,agent,agent-trailer,trivial,3,0.6667,0.6667,1.3333,0,0,66.6667,184,129,1201
grafana_grafana__127318,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,5477,4014,1668
grafana_grafana__127349,grafana/grafana,agent,agent-trailer,substantive,3,0.3333,0.3333,0.6667,0,0,33.3333,407,488,1032
grafana_grafana__127455,grafana/grafana,agent,agent-trailer,substantive,3,0.3333,0,1,0,0,33.3333,353,368,1686
grafana_grafana__127474,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,0,1,0,0,33.3333,568,470,2094
grafana_grafana__127523,grafana/grafana,agent,agent-trailer,substantive,3,2,1.6667,1.6667,100,66.6667,66.6667,857,749,1086
grafana_grafana__127528,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,0.6667,1.6667,66.6667,33.3333,66.6667,2148,1717,2072
grafana_grafana__127552,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,2,100,33.3333,100,1124,905,1561
grafana_grafana__127640,grafana/grafana,human,none,empty,3,0,0,0.6667,0,0,0,47,64,654
grafana_grafana__127641,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,2,100,33.3333,100,1858,1313,1488
grafana_grafana__127702,grafana/grafana,agent,agent-trailer,substantive,3,1,0.6667,2,33.3333,0,100,397,413,1392
grafana_grafana__127739,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,844,868,1767
grafana_grafana__127754,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,772,790,1097
grafana_grafana__127762,grafana/grafana,agent,agent-trailer,substantive,3,1,1.3333,1,0,66.6667,33.3333,1445,1543,1929
grafana_grafana__127778,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,606,651,933
grafana_grafana__127783,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,2283,2105,1721
grafana_grafana__127871,grafana/grafana,agent,agent-trailer,substantive,2,0.5000,0.5000,1,0,0,50,252,257,707
grafana_grafana__127902,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1.3333,1.6667,66.6667,66.6667,66.6667,337,421,1552
grafana_grafana__127936,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,808,740,1140
grafana_grafana__127972,grafana/grafana,agent,agent-trailer,substantive,4,0.7500,1,0.7500,25,50,25,377,395,962
grafana_grafana__128068,grafana/grafana,agent,agent-trailer,substantive,3,0,0,1.3333,0,0,66.6667,396,382,1495
grafana_grafana__128080,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1.6667,1.6667,66.6667,66.6667,66.6667,1076,1167,788
grafana_grafana__128100,grafana/grafana,agent,agent-trailer,substantive,3,2,0.6667,1.3333,100,33.3333,33.3333,3696,2877,1902
grafana_grafana__128114,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,603,647,1514
grafana_grafana__128130,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,2637,2662,1614
grafana_grafana__128135,grafana/grafana,agent,agent-trailer,substantive,3,2,1.6667,1.6667,100,66.6667,66.6667,1633,1480,1701
grafana_grafana__128181,grafana/grafana,agent,bot-author,substantive,3,0.6667,0.6667,0.6667,33.3333,33.3333,0,555,525,754
grafana_grafana__128195,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,0.6667,1,33.3333,33.3333,33.3333,510,523,815
grafana_grafana__128353,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,705,712,1003
grafana_grafana__128354,grafana/grafana,agent,agent-trailer,substantive,3,2,2,1.3333,100,100,66.6667,802,746,1106
grafana_grafana__128429,grafana/grafana,agent,agent-trailer,substantive,4,1.5000,0.7500,1.7500,75,25,75,937,711,1551
grafana_grafana__128501,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,0.3333,1.6667,33.3333,0,66.6667,825,883,953
grafana_grafana__128522,grafana/grafana,agent,agent-trailer,substantive,3,2,1.6667,2,100,66.6667,100,396,440,897
grafana_grafana__128523,grafana/grafana,agent,agent-trailer,substantive,3,2,2,1.6667,100,100,66.6667,337,349,822
grafana_grafana__128532,grafana/grafana,agent,agent-trailer,substantive,3,1,1,2,33.3333,33.3333,100,450,457,1003
grafana_grafana__128549,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,1.6667,66.6667,100,66.6667,2599,2907,1820
grafana_grafana__128628,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,2,100,66.6667,100,903,1245,1756
grafana_grafana__128658,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,814,758,1710
grafana_grafana__128665,grafana/grafana,agent,agent-trailer,substantive,3,0.3333,0.3333,0.6667,0,0,33.3333,220,262,795
grafana_grafana__128689,grafana/grafana,agent,agent-trailer,substantive,3,1,1.3333,1.3333,33.3333,66.6667,33.3333,188,215,1264
grafana_grafana__128706,grafana/grafana,agent,agent-trailer,substantive,3,1.3333,1,0.3333,66.6667,33.3333,0,3813,3812,1842
grafana_grafana__128724,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,3726,4283,1835
grafana_grafana__128766,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,1.6667,66.6667,100,66.6667,851,866,1622
grafana_grafana__128790,grafana/grafana,agent,agent-trailer,substantive,3,0.3333,0,0.6667,0,0,33.3333,608,569,1287
grafana_grafana__128796,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,2,100,66.6667,100,1395,1512,1446
grafana_grafana__128845,grafana/grafana,agent,agent-trailer,substantive,3,0.6667,0.6667,1,33.3333,33.3333,33.3333,419,315,1144
grafana_grafana__128881,grafana/grafana,human,none,substantive,3,0.3333,0,0.6667,0,0,33.3333,330,363,778
grafana_grafana__128950,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1.6667,1.3333,66.6667,66.6667,66.6667,592,613,972
grafana_grafana__129038,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,287,298,1134
grafana_grafana__129058,grafana/grafana,agent,agent-trailer,trivial,3,0.6667,1,1.6667,0,0,66.6667,74,74,1696
grafana_grafana__129131,grafana/grafana,human,none,substantive,3,1,1.3333,2,33.3333,66.6667,100,378,359,877
grafana_grafana__129185,grafana/grafana,agent,agent-trailer,substantive,3,0.3333,0.3333,0.3333,0,0,0,260,293,865
grafana_grafana__129206,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,1.6667,100,66.6667,66.6667,2077,1792,1255
grafana_grafana__129207,grafana/grafana,human,none,substantive,3,1,1,1.6667,0,0,66.6667,306,314,1147
grafana_grafana__129229,grafana/grafana,human,none,trivial,3,1,1,1.6667,33.3333,33.3333,66.6667,350,281,747
grafana_grafana__129298,grafana/grafana,agent,agent-trailer,substantive,3,2,1.3333,1.6667,100,33.3333,66.6667,2441,2652,1933
grafana_grafana__129387,grafana/grafana,agent,agent-trailer,trivial,3,0,0,0.6667,0,0,0,58,35,537
grafana_grafana__129390,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,2,2,66.6667,100,100,6084,3307,2310
grafana_grafana__129394,grafana/grafana,agent,agent-trailer,substantive,3,1.6667,1.6667,2,66.6667,66.6667,100,1385,1451,1204
grafana_grafana__129441,grafana/grafana,agent,agent-trailer,substantive,4,1.2500,1,1.2500,50,50,50,2639,2711,1666
grafana_grafana__129458,grafana/grafana,agent,agent-trailer,substantive,3,2,2,2,100,100,100,747,832,1162
grafana_grafana__129512,grafana/grafana,human,none,trivial,3,0,0,2,0,0,100,58,44,1075
grafana_grafana__129530,grafana/grafana,human,none,substantive,3,1.3333,1.6667,2,66.6667,66.6667,100,541,596,1314
grafana_grafana__89766,grafana/grafana,human,none,empty,3,0,0,0,0,0,0,45,40,457
grafana_grafana__90369,grafana/grafana,human,none,empty,3,0,0,1.3333,0,0,66.6667,54,58,1284
grafana_grafana__90418,grafana/grafana,human,none,empty,3,0,0,1.6667,0,0,66.6667,44,45,2039
grafana_grafana__90536,grafana/grafana,human,none,empty,3,0.3333,0.6667,1.3333,0,0,66.6667,68,68,671
grafana_grafana__90563,grafana/grafana,human,none,substantive,3,0.6667,1,2,0,33.3333,100,407,423,1820
grafana_grafana__90991,grafana/grafana,human,none,trivial,3,0,0,1.6667,0,0,66.6667,129,140,854
grafana_grafana__91548,grafana/grafana,human,none,empty,3,0.3333,0.3333,1.3333,0,0,66.6667,72,70,1408
grafana_grafana__91688,grafana/grafana,human,none,trivial,2,0,0,1.5000,0,0,50,98,50,604
grafana_grafana__91849,grafana/grafana,human,none,empty,3,0,0.3333,1,0,0,33.3333,48,58,978
grafana_grafana__92006,grafana/grafana,human,none,empty,3,0,0,0.3333,0,0,0,30,36,1349
grafana_grafana__92572,grafana/grafana,human,none,substantive,3,0,0,0.6667,0,0,33.3333,225,230,1818
grafana_grafana__92649,grafana/grafana,human,none,trivial,3,0.3333,0.3333,0.6667,0,0,33.3333,131,148,1588
grafana_grafana__92759,grafana/grafana,human,none,substantive,3,0.6667,0.3333,1.6667,0,0,66.6667,466,434,1668
grafana_grafana__92995,grafana/grafana,human,none,substantive,3,0.6667,0.6667,0.6667,33.3333,33.3333,0,379,391,1386
grafana_grafana__93000,grafana/grafana,human,none,trivial,3,1.3333,0.6667,1.6667,33.3333,0,66.6667,230,153,1665
grafana_grafana__93032,grafana/grafana,human,none,trivial,4,0,0,2,0,0,100,206,217,1549
grafana_grafana__93448,grafana/grafana,human,none,empty,3,0,0,1,0,0,0,38,48,953
grafana_grafana__93622,grafana/grafana,human,none,empty,3,0.3333,0.3333,1.3333,0,0,66.6667,71,68,907
grafana_grafana__93744,grafana/grafana,human,none,trivial,3,0,0,0.6667,0,0,0,85,91,740
grafana_grafana__93753,grafana/grafana,human,none,substantive,3,0.3333,0.3333,2,0,0,100,339,345,2551
grafana_grafana__93861,grafana/grafana,human,none,trivial,3,0,0,1.3333,0,0,66.6667,50,59,559
grafana_grafana__94086,grafana/grafana,human,none,trivial,3,0,0,1.6667,0,0,66.6667,102,88,972
grafana_grafana__94366,grafana/grafana,human,none,trivial,4,0.2500,0.2500,0.7500,0,0,25,180,176,1052
grafana_grafana__94633,grafana/grafana,human,none,empty,2,0,0,0.5000,0,0,0,26,30,843
grafana_grafana__94680,grafana/grafana,human,none,trivial,3,0,0,1.3333,0,0,66.6667,100,53,1574
grafana_grafana__95215,grafana/grafana,human,none,trivial,4,0,0,0.7500,0,0,25,88,59,1459
grafana_grafana__95239,grafana/grafana,human,none,substantive,3,0.3333,0.6667,2,0,0,100,227,184,1634
grafana_grafana__95631,grafana/grafana,human,none,trivial,3,0,0,1.6667,0,0,66.6667,74,37,922
grafana_grafana__95691,grafana/grafana,human,none,empty,4,0,0.2500,1,0,0,25,30,40,1620
grafana_grafana__95891,grafana/grafana,human,none,trivial,2,0,0,1.5000,0,0,50,85,102,617
grafana_grafana__96057,grafana/grafana,human,none,trivial,3,0.3333,0.6667,2,0,0,100,127,70,1090
grafana_grafana__96523,grafana/grafana,human,none,substantive,3,0.6667,1,1.3333,0,0,66.6667,558,550,1687
grafana_grafana__96609,grafana/grafana,human,none,trivial,3,0.6667,0.3333,1,0,0,33.3333,127,126,913
grafana_grafana__96827,grafana/grafana,human,none,trivial,3,0.3333,0,1.6667,0,0,66.6667,143,166,1472
grafana_grafana__96922,grafana/grafana,human,none,trivial,3,0,0,1.6667,0,0,66.6667,79,57,1087
grafana_grafana__97103,grafana/grafana,human,none,empty,3,0.3333,0.6667,2,0,0,100,66,73,788
grafana_grafana__97136,grafana/grafana,human,none,substantive,3,1.3333,1.3333,1.6667,66.6667,66.6667,66.6667,658,697,1244
grafana_grafana__97151,grafana/grafana,human,none,trivial,3,1,1,1.3333,33.3333,33.3333,33.3333,210,254,853
grafana_grafana__97176,grafana/grafana,human,none,substantive,3,0,0.3333,0.3333,0,0,0,534,404,2348
grafana_grafana__97534,grafana/grafana,human,none,empty,3,0,0,0.6667,0,0,0,62,64,1795
grafana_grafana__98406,grafana/grafana,human,none,empty,4,0.2500,0.2500,0.7500,0,0,0,44,57,1021
grafana_grafana__98509,grafana/grafana,human,none,empty,3,0,0,0.6667,0,0,33.3333,65,80,1135
grafana_grafana__98510,grafana/grafana,human,none,empty,3,0.3333,0.6667,1.3333,0,0,66.6667,80,90,1104
grafana_grafana__98888,grafana/grafana,human,none,substantive,3,1,1,1.3333,0,0,33.3333,412,416,1701
grafana_grafana__99331,grafana/grafana,human,none,substantive,4,0.5000,0.5000,1,25,25,50,586,598,1385
grafana_grafana__99359,grafana/grafana,human,none,substantive,3,0.3333,0.3333,1.6667,0,0,66.6667,311,321,1025
grafana_grafana__99368,grafana/grafana,human,none,empty,3,0,0,0.6667,0,0,0,72,72,1124
grafana_grafana__99370,grafana/grafana,human,none,substantive,3,0,0,0,0,0,0,237,222,1144
grafana_grafana__99612,grafana/grafana,human,none,empty,3,0,0,1.3333,0,0,66.6667,74,67,1194
langchain-ai_langchain__23876,langchain-ai/langchain,human,none,substantive,3,0,0.3333,1,0,0,0,503,533,870
langchain-ai_langchain__24552,langchain-ai/langchain,human,none,substantive,3,0,0,1,0,0,33.3333,171,180,993
langchain-ai_langchain__24585,langchain-ai/langchain,human,none,substantive,4,0.2500,0.5000,1,0,0,25,463,497,1151
langchain-ai_langchain__24733,langchain-ai/langchain,human,none,substantive,4,1,0.5000,1.7500,25,0,75,137,140,1140
langchain-ai_langchain__25078,langchain-ai/langchain,human,none,empty,3,0.3333,0,1.6667,0,0,66.6667,56,78,960
langchain-ai_langchain__25189,langchain-ai/langchain,human,none,substantive,4,0.2500,0,0.7500,0,0,25,392,364,965
langchain-ai_langchain__25362,langchain-ai/langchain,human,none,trivial,4,0,0,0,0,0,0,104,114,1441
langchain-ai_langchain__25430,langchain-ai/langchain,human,none,substantive,3,0,0.3333,0.3333,0,0,0,992,887,1206
langchain-ai_langchain__25500,langchain-ai/langchain,human,none,empty,3,0,0,1.6667,0,0,66.6667,41,51,1598
langchain-ai_langchain__26443,langchain-ai/langchain,human,none,empty,3,0,0,1.6667,0,0,66.6667,42,42,2659
langchain-ai_langchain__26802,langchain-ai/langchain,human,none,trivial,3,0,0,0,0,0,0,154,154,996
langchain-ai_langchain__27805,langchain-ai/langchain,human,none,empty,3,0,0,1.3333,0,0,66.6667,42,36,1478
langchain-ai_langchain__27866,langchain-ai/langchain,human,none,substantive,3,0.6667,1.3333,1.3333,33.3333,66.6667,33.3333,1922,1298,752
langchain-ai_langchain__27967,langchain-ai/langchain,human,none,substantive,4,0,0.2500,1.7500,0,0,75,188,106,1715
langchain-ai_langchain__28639,langchain-ai/langchain,human,none,empty,3,0,0,1.3333,0,0,33.3333,25,25,1499
langchain-ai_langchain__28972,langchain-ai/langchain,human,none,substantive,4,0.7500,0.5000,1.2500,0,0,50,995,743,899
langchain-ai_langchain__29120,langchain-ai/langchain,human,none,empty,4,0,0,0,0,0,0,52,67,1329
langchain-ai_langchain__29230,langchain-ai/langchain,human,none,empty,3,0,0,1,0,0,33.3333,42,41,754
langchain-ai_langchain__30187,langchain-ai/langchain,human,none,substantive,3,1.3333,2,1.6667,33.3333,100,66.6667,3163,1826,1694
langchain-ai_langchain__30370,langchain-ai/langchain,human,none,substantive,3,2,1.6667,1,100,66.6667,33.3333,1619,1147,787
langchain-ai_langchain__30449,langchain-ai/langchain,human,none,substantive,3,0.6667,0.6667,1.3333,33.3333,33.3333,33.3333,281,279,692
langchain-ai_langchain__30628,langchain-ai/langchain,human,none,substantive,3,0.6667,0.6667,2,33.3333,33.3333,100,1719,474,805
langchain-ai_langchain__30887,langchain-ai/langchain,human,none,substantive,3,1,1,2,0,0,100,167,166,1225
langchain-ai_langchain__30951,langchain-ai/langchain,human,none,trivial,3,0,0.3333,2,0,0,100,100,114,542
langchain-ai_langchain__31468,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.6667,0.6667,1,33.3333,33.3333,33.3333,601,621,1120
langchain-ai_langchain__31898,langchain-ai/langchain,human,none,substantive,3,0,0,0.3333,0,0,0,179,230,2348
langchain-ai_langchain__32074,langchain-ai/langchain,agent,bot-author,substantive,3,2,2,2,100,100,100,1999,1321,996
langchain-ai_langchain__32153,langchain-ai/langchain,agent,bot-author,substantive,3,1.3333,1.6667,1.3333,66.6667,66.6667,66.6667,2298,2066,574
langchain-ai_langchain__32156,langchain-ai/langchain,agent,bot-author,substantive,3,1.6667,1.6667,2,66.6667,66.6667,100,2890,2416,1121
langchain-ai_langchain__32157,langchain-ai/langchain,agent,bot-author,substantive,3,1.6667,1.3333,1,66.6667,33.3333,33.3333,3396,2994,981
langchain-ai_langchain__32160,langchain-ai/langchain,agent,bot-author,substantive,3,2,2,2,100,100,100,2640,2161,1539
langchain-ai_langchain__32161,langchain-ai/langchain,agent,bot-author,substantive,3,2,2,2,100,100,100,2298,1833,1195
langchain-ai_langchain__32162,langchain-ai/langchain,agent,bot-author,substantive,3,0.6667,0.3333,1.3333,33.3333,0,66.6667,2316,1980,859
langchain-ai_langchain__32228,langchain-ai/langchain,human,none,substantive,3,0.3333,0.6667,1.3333,0,33.3333,66.6667,505,468,1358
langchain-ai_langchain__32236,langchain-ai/langchain,agent,agent-trailer,substantive,3,1,1,1.3333,33.3333,33.3333,33.3333,805,693,810
langchain-ai_langchain__32237,langchain-ai/langchain,agent,agent-trailer,substantive,4,0,0,0.5000,0,0,25,3515,1731,2324
langchain-ai_langchain__32331,langchain-ai/langchain,human,none,trivial,3,0,0,0.3333,0,0,0,120,122,998
langchain-ai_langchain__32368,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.6667,0.6667,2,0,0,100,429,449,1252
langchain-ai_langchain__32445,langchain-ai/langchain,agent,agent-trailer,substantive,3,0,0,0.6667,0,0,33.3333,397,386,922
langchain-ai_langchain__32551,langchain-ai/langchain,human,none,empty,3,0,0,1.3333,0,0,66.6667,32,43,1202
langchain-ai_langchain__32688,langchain-ai/langchain,human,none,substantive,3,0.3333,1,2,0,33.3333,100,347,364,892
langchain-ai_langchain__32910,langchain-ai/langchain,agent,bot-author,trivial,3,0,0,1.3333,0,0,33.3333,64,54,1189
langchain-ai_langchain__32919,langchain-ai/langchain,human,none,substantive,4,0,0,1.5000,0,0,75,236,232,1236
langchain-ai_langchain__34106,langchain-ai/langchain,human,none,empty,2,0,0,1,0,0,0,41,51,1110
langchain-ai_langchain__34268,langchain-ai/langchain,human,none,empty,3,0,0.3333,2,0,0,100,60,55,697
langchain-ai_langchain__34464,langchain-ai/langchain,human,none,empty,3,0.3333,0.3333,2,0,0,100,76,71,780
langchain-ai_langchain__35034,langchain-ai/langchain,human,none,empty,3,0,0,1.6667,0,0,66.6667,57,52,991
